time,crd,vel,ekin,ene_0,ene_1,epot,etotal,coff_0,coff_1,prob,random,state
180.000,-2.39000149,0.01449996,0.21024894,-2.00002389,2.00002389,-2.00002389,-1.78977496,1.00000000,0.00000000,0.00000000,0.39000983,0
181.000,-2.37550152,0.01449996,0.21024891,-2.00002387,2.00002387,-2.00002387,-1.78977496,1.00000000,0.00000000,0.00000000,0.18246556,0
182.000,-2.36100156,0.01449996,0.21024889,-2.00002384,2.00002384,-2.00002384,-1.78977496,1.00000000,0.00000000,0.00000000,0.09833170,0
183.000,-2.34650160,0.01449996,0.21024886,-2.00002382,2.00002382,-2.00002382,-1.78977496,1.00000000,0.00000000,0.00000000,0.50754027,0
184.000,-2.33200164,0.01449996,0.21024883,-2.00002379,2.00002379,-2.00002379,-1.78977496,1.00000000,0.00000000,0.00000000,0.33899991,0
185.000,-2.31750168,0.01449996,0.21024881,-2.00002376,2.00002376,-2.00002376,-1.78977496,1.00000000,0.00000000,0.00000000,0.36451677,0
186.000,-2.30300172,0.01449996,0.21024878,-2.00002373,2.00002373,-2.00002373,-1.78977495,1.00000000,0.00000000,0.00000000,0.89590148,0
187.000,-2.28850176,0.01449996,0.21024875,-2.00002370,2.00002370,-2.00002370,-1.78977495,1.00000000,0.00000000,0.00000000,0.36235516,0
188.000,-2.27400181,0.01449996,0.21024872,-2.00002367,2.00002367,-2.00002367,-1.78977495,1.00000000,0.00000000,0.00000000,0.82623817,0
189.000,-2.25950185,0.01449995,0.21024869,-2.00002364,2.00002364,-2.00002364,-1.78977495,1.00000000,0.00000000,0.00000000,0.93731238,0
190.000,-2.24500190,0.01449995,0.21024866,-2.00002361,2.00002361,-2.00002361,-1.78977495,1.00000000,0.00000000,0.00000000,0.52647734,0
191.000,-2.23050194,0.01449995,0.21024863,-2.00002358,2.00002358,-2.00002358,-1.78977495,1.00000000,0.00000000,0.00000000,0.64965237,0
192.000,-2.21600199,0.01449995,0.21024859,-2.00002355,2.00002355,-2.00002355,-1.78977495,1.00000000,0.00000000,0.00000000,0.93915240,0
193.000,-2.20150204,0.01449995,0.21024856,-2.00002351,2.00002351,-2.00002351,-1.78977495,1.00000000,0.00000000,0.00000000,0.35209644,0
194.000,-2.18700209,0.01449995,0.21024853,-2.00002348,2.00002348,-2.00002348,-1.78977495,1.00000000,0.00000000,0.00000000,0.67494313,0
195.000,-2.17250214,0.01449995,0.21024849,-2.00002344,2.00002344,-2.00002344,-1.78977495,1.00000000,0.00000000,0.00000000,0.26322106,0
196.000,-2.15800220,0.01449995,0.21024846,-2.00002341,2.00002341,-2.00002341,-1.78977495,1.00000000,0.00000000,0.00000000,0.17542021,0
197.000,-2.14350225,0.01449995,0.21024842,-2.00002337,2.00002337,-2.00002337,-1.78977495,1.00000000,0.00000000,0.00000000,0.67209322,0
198.000,-2.12900230,0.01449994,0.21024839,-2.00002333,2.00002333,-2.00002333,-1.78977495,1.00000000,0.00000000,0.00000000,0.72470795,0
199.000,-2.11450236,0.01449994,0.21024835,-2.00002329,2.00002329,-2.00002329,-1.78977494,1.00000000,0.00000000,0.00000000,0.53775934,0
200.000,-2.10000242,0.01449994,0.21024831,-2.00002325,2.00002325,-2.00002325,-1.78977494,1.00000000,0.00000000,0.00000000,0.04216066,0
201.000,-2.08550248,0.01449994,0.21024827,-2.00002321,2.00002321,-2.00002321,-1.78977494,1.00000000,0.00000000,0.00000000,0.91972000,0
202.000,-2.07100254,0.01449994,0.21024823,-2.00002317,2.00002317,-2.00002317,-1.78977494,1.00000000,0.00000000,0.00000000,0.13325872,0
203.000,-2.05650260,0.01449994,0.21024819,-2.00002313,2.00002313,-2.00002313,-1.78977494,1.00000000,0.00000000,0.00000000,0.90527713,0
204.000,-2.04200266,0.01449994,0.21024815,-2.00002309,2.00002309,-2.00002309,-1.78977494,1.00000000,0.00000000,0.00000000,0.48940840,0
205.000,-2.02750273,0.01449993,0.21024810,-2.00002304,2.00002304,-2.00002304,-1.78977494,1.00000000,0.00000000,0.00000000,0.22991530,0
206.000,-2.01300279,0.01449993,0.21024806,-2.00002300,2.00002300,-2.00002300,-1.78977494,1.00000000,0.00000000,0.00000000,0.87645003,0
207.000,-1.99850286,0.01449993,0.21024802,-2.00002295,2.00002295,-2.00002295,-1.78977494,1.00000000,0.00000000,0.00000000,0.60734003,0
208.000,-1.98400293,0.01449993,0.21024797,-2.00002291,2.00002291,-2.00002291,-1.78977494,1.00000000,0.00000000,0.00000000,0.51248750,0
209.000,-1.96950300,0.01449993,0.21024792,-2.00002286,2.00002286,-2.00002286,-1.78977494,1.00000000,0.00000000,0.00000000,0.57610020,0
210.000,-1.95500307,0.01449993,0.21024787,-2.00002281,2.00002281,-2.00002281,-1.78977493,1.00000000,0.00000000,0.00000000,0.85509959,0
211.000,-1.94050315,0.01449993,0.21024783,-2.00002276,2.00002276,-2.00002276,-1.78977493,1.00000000,0.00000000,0.00000000,0.01434617,0
212.000,-1.92600322,0.01449992,0.21024778,-2.00002271,2.00002271,-2.00002271,-1.78977493,1.00000000,0.00000000,0.00000000,0.40575180,0
213.000,-1.91150330,0.01449992,0.21024772,-2.00002265,2.00002265,-2.00002265,-1.78977493,1.00000000,0.00000000,0.00000000,0.51555760,0
214.000,-1.89700338,0.01449992,0.21024767,-2.00002260,2.00002260,-2.00002260,-1.78977493,1.00000000,0.00000000,0.00000000,0.12359696,0
215.000,-1.88250346,0.01449992,0.21024762,-2.00002255,2.00002255,-2.00002255,-1.78977493,1.00000000,0.00000000,0.00000000,0.52074812,0
216.000,-1.86800354,0.01449992,0.21024756,-2.00002249,2.00002249,-2.00002249,-1.78977493,1.00000000,0.00000000,0.00000000,0.57635369,0
217.000,-1.85350363,0.01449991,0.21024751,-2.00002243,2.00002243,-2.00002243,-1.78977493,1.00000000,0.00000000,0.00000000,0.37466977,0
218.000,-1.83900372,0.01449991,0.21024745,-2.00002237,2.00002237,-2.00002237,-1.78977492,1.00000000,0.00000000,0.00000000,0.80850054,0
219.000,-1.82450381,0.01449991,0.21024739,-2.00002231,2.00002231,-2.00002231,-1.78977492,1.00000000,0.00000000,0.00000000,0.20567220,0
220.000,-1.81000390,0.01449991,0.21024733,-2.00002225,2.00002225,-2.00002225,-1.78977492,1.00000000,0.00000000,0.00000000,0.16075007,0
221.000,-1.79550399,0.01449991,0.21024727,-2.00002219,2.00002219,-2.00002219,-1.78977492,1.00000000,0.00000000,0.00000000,0.27560955,0
222.000,-1.78100408,0.01449990,0.21024721,-2.00002213,2.00002213,-2.00002213,-1.78977492,1.00000000,0.00000000,0.00000000,0.74442530,0
223.000,-1.76650418,0.01449990,0.21024714,-2.00002206,2.00002206,-2.00002206,-1.78977492,1.00000000,0.00000000,0.00000000,0.42299605,0
224.000,-1.75200428,0.01449990,0.21024708,-2.00002199,2.00002199,-2.00002199,-1.78977492,1.00000000,0.00000000,0.00000000,0.48744313,0
225.000,-1.73750438,0.01449990,0.21024701,-2.00002193,2.00002193,-2.00002193,-1.78977491,1.00000000,0.00000000,0.00000000,0.43150309,0
226.000,-1.72300449,0.01449989,0.21024694,-2.00002186,2.00002186,-2.00002186,-1.78977491,1.00000000,0.00000000,0.00000000,0.28271373,0
227.000,-1.70850459,0.01449989,0.21024687,-2.00002178,2.00002178,-2.00002178,-1.78977491,1.00000000,0.00000000,0.00000000,0.65536825,0
228.000,-1.69400470,0.01449989,0.21024680,-2.00002171,2.00002171,-2.00002171,-1.78977491,1.00000000,0.00000000,0.00000000,0.10165282,0
229.000,-1.67950482,0.01449989,0.21024673,-2.00002164,2.00002164,-2.00002164,-1.78977491,1.00000000,0.00000000,0.00000000,0.95356311,0
230.000,-1.66500493,0.01449988,0.21024665,-2.00002156,2.00002156,-2.00002156,-1.78977491,1.00000000,0.00000000,0.00000000,0.95334318,0
231.000,-1.65050505,0.01449988,0.21024658,-2.00002148,2.00002148,-2.00002148,-1.78977491,1.00000000,0.00000000,0.00000000,0.61111027,0
232.000,-1.63600517,0.01449988,0.21024650,-2.00002140,2.00002140,-2.00002140,-1.78977490,1.00000000,0.00000000,0.00000000,0.51088105,0
233.000,-1.62150529,0.01449988,0.21024642,-2.00002132,2.00002132,-2.00002132,-1.78977490,1.00000000,0.00000000,0.00000000,0.23169311,0
234.000,-1.60700541,0.01449987,0.21024634,-2.00002124,2.00002124,-2.00002124,-1.78977490,1.00000000,0.00000000,0.00000000,0.57806321,0
235.000,-1.59250554,0.01449987,0.21024626,-2.00002116,2.00002116,-2.00002116,-1.78977490,1.00000000,0.00000000,0.00000000,0.60061386,0
236.000,-1.57800567,0.01449987,0.21024617,-2.00002107,2.00002107,-2.00002107,-1.78977490,1.00000000,0.00000000,0.00000000,0.43617141,0
237.000,-1.56350580,0.01449987,0.21024609,-2.00002098,2.00002098,-2.00002098,-1.78977490,1.00000000,0.00000000,0.00000000,0.22579017,0
238.000,-1.54900594,0.01449986,0.21024600,-2.00002089,2.00002089,-2.00002089,-1.78977489,1.00000000,0.00000000,0.00000000,0.74092873,0
239.000,-1.53450608,0.01449986,0.21024591,-2.00002080,2.00002080,-2.00002080,-1.78977489,1.00000000,0.00000000,0.00000000,0.64639973,0
240.000,-1.52000622,0.01449986,0.21024582,-2.00002071,2.00002071,-2.00002071,-1.78977489,1.00000000,0.00000000,0.00000000,0.82620253,0
241.000,-1.50550637,0.01449985,0.21024572,-2.00002061,2.00002061,-2.00002061,-1.78977489,1.00000000,0.00000000,0.00000000,0.78895964,0
242.000,-1.49100652,0.01449985,0.21024563,-2.00002051,2.00002051,-2.00002051,-1.78977489,1.00000000,0.00000000,0.00000000,0.10061696,0
243.000,-1.47650667,0.01449985,0.21024553,-2.00002041,2.00002041,-2.00002041,-1.78977488,1.00000000,0.00000000,0.00000000,0.83019332,0
244.000,-1.46200683,0.01449984,0.21024543,-2.00002031,2.00002031,-2.00002031,-1.78977488,1.00000000,0.00000000,0.00000000,0.64545061,0
245.000,-1.44750698,0.01449984,0.21024533,-2.00002021,2.00002021,-2.00002021,-1.78977488,1.00000000,0.00000000,0.00000000,0.68166114,0
246.000,-1.43300715,0.01449984,0.21024522,-2.00002010,2.00002010,-2.00002010,-1.78977488,1.00000000,0.00000000,0.00000000,0.32166693,0
247.000,-1.41850731,0.01449983,0.21024512,-2.00001999,2.00001999,-2.00001999,-1.78977487,1.00000000,0.00000000,0.00000000,0.70181613,0
248.000,-1.40400748,0.01449983,0.21024501,-2.00001988,2.00001988,-2.00001988,-1.78977487,1.00000000,0.00000000,0.00000000,0.18388193,0
249.000,-1.38950766,0.01449982,0.21024490,-2.00001977,2.00001977,-2.00001977,-1.78977487,1.00000000,0.00000000,0.00000000,0.82911692,0
250.000,-1.37500784,0.01449982,0.21024478,-2.00001965,2.00001965,-2.00001965,-1.78977487,1.00000000,0.00000000,0.00000000,0.36316883,0
251.000,-1.36050802,0.01449982,0.21024467,-2.00001953,2.00001953,-2.00001953,-1.78977487,1.00000000,0.00000000,0.00000000,0.52487489,0
252.000,-1.34600820,0.01449981,0.21024455,-2.00001941,2.00001941,-2.00001941,-1.78977486,1.00000000,0.00000000,0.00000000,0.58217655,0
253.000,-1.33150839,0.01449981,0.21024443,-2.00001929,2.00001929,-2.00001929,-1.78977486,1.00000000,0.00000000,0.00000000,0.91143477,0
254.000,-1.31700859,0.01449980,0.21024431,-2.00001917,2.00001917,-2.00001917,-1.78977486,1.00000000,0.00000000,0.00000000,0.59383374,0
255.000,-1.30250879,0.01449980,0.21024418,-2.00001904,2.00001904,-2.00001904,-1.78977486,1.00000000,0.00000000,0.00000000,0.30517076,0
256.000,-1.28800899,0.01449979,0.21024405,-2.00001891,2.00001891,-2.00001891,-1.78977485,1.00000000,0.00000000,0.00000000,0.63253401,0
257.000,-1.27350920,0.01449979,0.21024392,-2.00001877,2.00001877,-2.00001877,-1.78977485,1.00000000,0.00000000,0.00000000,0.72020959,0
258.000,-1.25900941,0.01449979,0.21024379,-2.00001864,2.00001864,-2.00001864,-1.78977485,1.00000000,0.00000000,0.00000000,0.47899957,0
259.000,-1.24450962,0.01449978,0.21024366,-2.00001850,2.00001850,-2.00001850,-1.78977485,1.00000000,0.00000000,0.00000000,0.65603176,0
260.000,-1.23000985,0.01449978,0.21024352,-2.00001836,2.00001836,-2.00001836,-1.78977484,1.00000000,0.00000000,0.00000000,0.95806685,0
261.000,-1.21551007,0.01449977,0.21024338,-2.00001822,2.00001822,-2.00001822,-1.78977484,1.00000000,0.00000000,0.00000000,0.73989772,0
262.000,-1.20101030,0.01449977,0.21024323,-2.00001807,2.00001807,-2.00001807,-1.78977484,1.00000000,0.00000000,0.00000000,0.16100996,0
263.000,-1.18651054,0.01449976,0.21024309,-2.00001792,2.00001792,-2.00001792,-1.78977483,1.00000000,0.00000000,0.00000000,0.12451450,0
264.000,-1.17201078,0.01449976,0.21024294,-2.00001777,2.00001777,-2.00001777,-1.78977483,1.00000000,0.00000000,0.00000000,0.15890002,0
265.000,-1.15751103,0.01449975,0.21024279,-2.00001761,2.00001761,-2.00001761,-1.78977483,1.00000000,0.00000000,0.00000000,0.86322570,0
266.000,-1.14301128,0.01449975,0.21024263,-2.00001746,2.00001746,-2.00001746,-1.78977483,1.00000000,0.00000000,0.00000000,0.04009863,0
267.000,-1.12851153,0.01449974,0.21024247,-2.00001730,2.00001730,-2.00001730,-1.78977482,1.00000000,0.00000000,0.00000000,0.99776061,0
268.000,-1.11401180,0.01449973,0.21024231,-2.00001713,2.00001713,-2.00001713,-1.78977482,1.00000000,0.00000000,0.00000000,0.98422452,0
269.000,-1.09951206,0.01449973,0.21024215,-2.00001697,2.00001697,-2.00001697,-1.78977482,1.00000000,0.00000000,0.00000000,0.61938979,0
270.000,-1.08501234,0.01449972,0.21024198,-2.00001680,2.00001680,-2.00001680,-1.78977481,1.00000000,0.00000000,0.00000000,0.84102139,0
271.000,-1.07051262,0.01449972,0.21024181,-2.00001662,2.00001662,-2.00001662,-1.78977481,1.00000000,0.00000000,0.00000000,0.41336474,0
272.000,-1.05601290,0.01449971,0.21024164,-2.00001645,2.00001645,-2.00001645,-1.78977481,1.00000000,0.00000000,0.00000000,0.93620796,0
273.000,-1.04151319,0.01449971,0.21024146,-2.00001627,2.00001627,-2.00001627,-1.78977480,1.00000000,0.00000000,0.00000000,0.69716994,0
274.000,-1.02701349,0.01449970,0.21024128,-2.00001608,2.00001608,-2.00001608,-1.78977480,1.00000000,0.00000000,0.00000000,0.42705470,0
275.000,-1.01251379,0.01449969,0.21024110,-2.00001590,2.00001590,-2.00001590,-1.78977480,1.00000000,0.00000000,0.00000000,0.62550022,0
276.000,-0.99801410,0.01449969,0.21024092,-2.00001571,2.00001571,-2.00001571,-1.78977479,1.00000000,0.00000000,0.00000000,0.80394345,0
277.000,-0.98351442,0.01449968,0.21024073,-2.00001552,2.00001552,-2.00001552,-1.78977479,1.00000000,0.00000000,0.00000000,0.90273940,0
278.000,-0.96901474,0.01449967,0.21024053,-2.00001532,2.00001532,-2.00001532,-1.78977479,1.00000000,0.00000000,0.00000000,0.74422158,0
279.000,-0.95451507,0.01449967,0.21024034,-2.00001512,2.00001512,-2.00001512,-1.78977478,1.00000000,0.00000000,0.00000000,0.97871078,0
280.000,-0.94001541,0.01449966,0.21024014,-2.00001492,2.00001492,-2.00001492,-1.78977478,1.00000000,0.00000000,0.00000000,0.89527347,0
281.000,-0.92551575,0.01449965,0.21023994,-2.00001472,2.00001472,-2.00001472,-1.78977478,1.00000000,0.00000000,0.00000000,0.71303183,0
282.000,-0.91101610,0.01449965,0.21023973,-2.00001451,2.00001451,-2.00001451,-1.78977477,1.00000000,0.00000000,0.00000000,0.12533169,0
283.000,-0.89651646,0.01449964,0.21023952,-2.00001429,2.00001429,-2.00001429,-1.78977477,1.00000000,0.00000000,0.00000000,0.89902742,0
284.000,-0.88201683,0.01449963,0.21023931,-2.00001408,2.00001408,-2.00001408,-1.78977477,1.00000000,0.00000000,0.00000000,0.36860825,0
285.000,-0.86751720,0.01449962,0.21023910,-2.00001386,2.00001386,-2.00001386,-1.78977476,1.00000000,0.00000000,0.00000000,0.45465541,0
286.000,-0.85301758,0.01449962,0.21023888,-2.00001364,2.00001364,-2.00001364,-1.78977476,1.00000000,0.00000000,0.00000000,0.46031144,0
287.000,-0.83851797,0.01449961,0.21023865,-2.00001341,2.00001341,-2.00001341,-1.78977476,1.00000000,0.00000000,0.00000000,0.71414375,0
288.000,-0.82401836,0.01449960,0.21023843,-2.00001318,2.00001318,-2.00001318,-1.78977475,1.00000000,0.00000000,0.00000000,0.99343750,0
289.000,-0.80951876,0.01449959,0.21023820,-2.00001295,2.00001295,-2.00001295,-1.78977475,1.00000000,0.00000000,0.00000000,0.09486195,0
290.000,-0.79501918,0.01449959,0.21023797,-2.00001271,2.00001271,-2.00001271,-1.78977475,1.00000000,0.00000000,0.00000000,0.65947715,0
291.000,-0.78051959,0.01449958,0.21023773,-2.00001248,2.00001248,-2.00001248,-1.78977474,1.00000000,0.00000000,0.00000000,0.14777539,0
292.000,-0.76602002,0.01449957,0.21023749,-2.00001223,2.00001223,-2.00001223,-1.78977474,1.00000000,0.00000000,0.00000000,0.18906030,0
293.000,-0.75152046,0.01449956,0.21023725,-2.00001199,2.00001199,-2.00001199,-1.78977474,1.00000000,0.00000000,0.00000000,0.65655581,0
294.000,-0.73702090,0.01449955,0.21023701,-2.00001174,2.00001174,-2.00001174,-1.78977473,1.00000000,0.00000000,0.00000000,0.90862825,0
295.000,-0.72252135,0.01449954,0.21023676,-2.00001149,2.00001149,-2.00001149,-1.78977473,1.00000000,0.00000000,0.00000000,0.29372896,0
296.000,-0.70802181,0.01449953,0.21023650,-2.00001123,2.00001123,-2.00001123,-1.78977473,1.00000000,0.00000000,0.00000000,0.30530325,0
297.000,-0.69352228,0.01449953,0.21023625,-2.00001098,2.00001098,-2.00001098,-1.78977473,1.00000000,0.00000000,0.00000000,0.36049163,0
298.000,-0.67902276,0.01449952,0.21023599,-2.00001071,2.00001071,-2.00001071,-1.78977472,1.00000000,0.00000000,0.00000000,0.24791918,0
299.000,-0.66452325,0.01449951,0.21023573,-2.00001045,2.00001045,-2.00001045,-1.78977472,1.00000000,0.00000000,0.00000000,0.72491820,0
300.000,-0.65002375,0.01449950,0.21023547,-2.00001018,2.00001018,-2.00001018,-1.78977472,1.00000000,0.00000000,0.00000000,0.88180620,0
301.000,-0.63552425,0.01449949,0.21023520,-2.00000992,2.00000992,-2.00000992,-1.78977471,1.00000000,0.00000000,0.00000000,0.51651760,0
302.000,-0.62102477,0.01449948,0.21023493,-2.00000964,2.00000964,-2.00000964,-1.78977471,1.00000000,0.00000000,0.00000000,0.26839927,0
303.000,-0.60652529,0.01449947,0.21023466,-2.00000937,2.00000937,-2.00000937,-1.78977471,1.00000000,0.00000000,0.00000000,0.70439787,0
304.000,-0.59202583,0.01449946,0.21023439,-2.00000909,2.00000909,-2.00000909,-1.78977471,1.00000000,0.00000000,0.00000000,0.07006649,0
305.000,-0.57752637,0.01449945,0.21023411,-2.00000881,2.00000881,-2.00000881,-1.78977470,1.00000000,0.00000000,0.00000000,0.97416637,0
306.000,-0.56302692,0.01449944,0.21023383,-2.00000853,2.00000853,-2.00000853,-1.78977470,1.00000000,0.00000000,0.00000000,0.45593913,0
307.000,-0.54852748,0.01449943,0.21023355,-2.00000825,2.00000825,-2.00000825,-1.78977470,1.00000000,0.00000000,0.00000000,0.54647835,0
308.000,-0.53402806,0.01449942,0.21023327,-2.00000797,2.00000797,-2.00000797,-1.78977470,1.00000000,0.00000000,0.00000000,0.24931081,0
309.000,-0.51952864,0.01449941,0.21023298,-2.00000768,2.00000768,-2.00000768,-1.78977470,1.00000000,0.00000000,0.00000000,0.16151266,0
310.000,-0.50502923,0.01449940,0.21023270,-2.00000739,2.00000739,-2.00000739,-1.78977470,1.00000000,0.00000000,0.00000000,0.08808462,0
311.000,-0.49052983,0.01449939,0.21023241,-2.00000710,2.00000710,-2.00000710,-1.78977469,1.00000000,0.00000000,0.00000000,0.18590877,0
312.000,-0.47603044,0.01449938,0.21023212,-2.00000682,2.00000682,-2.00000682,-1.78977469,1.00000000,0.00000000,0.00000000,0.91434092,0
313.000,-0.46153106,0.01449937,0.21023183,-2.00000653,2.00000653,-2.00000653,-1.78977469,1.00000000,0.00000000,0.00000000,0.64742582,0
314.000,-0.44703170,0.01449936,0.21023154,-2.00000624,2.00000624,-2.00000624,-1.78977469,1.00000000,0.00000000,0.00000000,0.51686492,0
315.000,-0.43253234,0.01449935,0.21023125,-2.00000595,2.00000595,-2.00000595,-1.78977469,1.00000000,0.00000000,0.00000000,0.21214262,0
316.000,-0.41803299,0.01449934,0.21023096,-2.00000566,2.00000566,-2.00000566,-1.78977469,1.00000000,0.00000000,0.00000000,0.72996195,0
317.000,-0.40353365,0.01449933,0.21023067,-2.00000537,2.00000537,-2.00000537,-1.78977469,1.00000000,0.00000000,0.00000000,0.29061425,0
318.000,-0.38903432,0.01449932,0.21023038,-2.00000508,2.00000508,-2.00000508,-1.78977470,1.00000000,0.00000000,0.00000000,0.24838334,0
319.000,-0.37453500,0.01449931,0.21023010,-2.00000479,2.00000479,-2.00000479,-1.78977470,1.00000000,0.00000000,0.00000000,0.78827123,0
320.000,-0.36003569,0.01449930,0.21022981,-2.00000451,2.00000451,-2.00000451,-1.78977470,1.00000000,0.00000000,0.00000000,0.51941250,0
321.000,-0.34553639,0.01449929,0.21022953,-2.00000423,2.00000423,-2.00000423,-1.78977470,1.00000000,0.00000000,0.00000000,0.66023460,0
322.000,-0.33103711,0.01449928,0.21022924,-2.00000395,2.00000395,-2.00000395,-1.78977470,1.00000000,0.00000000,0.00000000,0.89577798,0
323.000,-0.31653783,0.01449927,0.21022896,-2.00000367,2.00000367,-2.00000367,-1.78977471,1.00000000,0.00000000,0.00000000,0.68220176,0
324.000,-0.30203856,0.01449927,0.21022869,-2.00000340,2.00000340,-2.00000340,-1.78977471,1.00000000,0.00000000,0.00000000,0.81436101,0
325.000,-0.28753930,0.01449926,0.21022842,-2.00000313,2.00000313,-2.00000313,-1.78977472,1.00000000,0.00000000,0.00000000,0.75319776,0
326.000,-0.27304005,0.01449925,0.21022815,-2.00000287,2.00000287,-2.00000287,-1.78977472,1.00000000,0.00000000,0.00000000,0.86297910,0
327.000,-0.25854080,0.01449924,0.21022789,-2.00000261,2.00000261,-2.00000261,-1.78977473,1.00000000,0.00000000,0.00000000,0.46151967,0
328.000,-0.24404157,0.01449923,0.21022763,-2.00000236,2.00000236,-2.00000236,-1.78977473,1.00000000,0.00000000,0.00000000,0.11867451,0
329.000,-0.22954235,0.01449922,0.21022738,-2.00000212,2.00000212,-2.00000212,-1.78977474,1.00000000,0.00000000,0.00000000,0.38750381,0
330.000,-0.21504313,0.01449921,0.21022714,-2.00000188,2.00000188,-2.00000188,-1.78977475,1.00000000,0.00000000,0.00000000,0.67279038,0
331.000,-0.20054392,0.01449920,0.21022690,-2.00000166,2.00000166,-2.00000166,-1.78977476,1.00000000,0.00000000,0.00000000,0.47303206,0
332.000,-0.18604472,0.01449920,0.21022667,-2.00000144,2.00000144,-2.00000144,-1.78977477,1.00000000,0.00000000,0.00000000,0.52049193,0
333.000,-0.17154553,0.01449919,0.21022646,-2.00000123,2.00000123,-2.00000123,-1.78977478,1.00000000,0.00000000,0.00000000,0.94386502,0
334.000,-0.15704635,0.01449918,0.21022625,-2.00000104,2.00000104,-2.00000104,-1.78977479,1.00000000,0.00000000,0.00000000,0.47400061,0
335.000,-0.14254717,0.01449917,0.21022606,-2.00000086,2.00000086,-2.00000086,-1.78977480,1.00000000,0.00000000,0.00000000,0.05789594,0
336.000,-0.12804800,0.01449917,0.21022588,-2.00000069,2.00000069,-2.00000069,-1.78977481,1.00000000,0.00000000,0.00000000,0.05684816,0
337.000,-0.11354883,0.01449916,0.21022571,-2.00000054,2.00000054,-2.00000054,-1.78977483,1.00000000,0.00000000,0.00000000,0.42226351,0
338.000,-0.09904967,0.01449916,0.21022556,-2.00000040,2.00000040,-2.00000040,-1.78977484,1.00000000,0.00000000,0.00000000,0.61729190,0
339.000,-0.08455052,0.01449915,0.21022542,-2.00000028,2.00000028,-2.00000028,-1.78977486,1.00000000,0.00000000,0.00000000,0.17528568,0
340.000,-0.07005137,0.01449915,0.21022530,-2.00000018,2.00000018,-2.00000018,-1.78977488,1.00000000,0.00000000,0.00000000,0.25832998,0
341.000,-0.05555222,0.01449914,0.21022520,-2.00000010,2.00000010,-2.00000010,-1.78977490,1.00000000,0.00000000,0.00000000,0.11502880,0
342.000,-0.04105308,0.01449914,0.21022512,-2.00000004,2.00000004,-2.00000004,-1.78977492,1.00000000,0.00000000,0.00000000,0.39863302,0
343.000,-0.02655394,0.01449914,0.21022506,-2.00000001,2.00000001,-2.00000001,-1.78977495,1.00000000,0.00000000,0.00000000,0.55821916,0
344.000,-0.01205480,0.01449914,0.21022503,-2.00000000,2.00000000,-2.00000000,-1.78977497,1.00000000,0.00000000,0.00000000,0.96496325,0
345.000,0.00244434,0.01449914,0.21022502,-2.00000002,2.00000002,-2.00000002,-1.78977500,1.00000000,0.00000000,0.00000000,0.79899171,0
346.000,0.01694348,0.01449914,0.21022504,-2.00000006,2.00000006,-2.00000006,-1.78977502,1.00000000,0.00000000,0.00000000,0.22641349,0
347.000,0.03144262,0.01449914,0.21022508,-2.00000013,2.00000013,-2.00000013,-1.78977505,1.00000000,0.00000000,0.00000000,0.05685760,0
348.000,0.04594176,0.01449914,0.21022514,-2.00000021,2.00000021,-2.00000021,-1.78977507,1.00000000,0.00000000,0.00000000,0.45504348,0
349.000,0.06044090,0.01449915,0.21022523,-2.00000032,2.00000032,-2.00000032,-1.78977509,1.00000000,0.00000000,0.00000000,0.17776621,0
350.000,0.07494005,0.01449915,0.21022534,-2.00000044,2.00000044,-2.00000044,-1.78977511,1.00000000,0.00000000,0.00000000,0.51867407,0
351.000,0.08943920,0.01449915,0.21022546,-2.00000059,2.00000059,-2.00000059,-1.78977512,1.00000000,0.00000000,0.00000000,0.27698718,0
352.000,0.10393836,0.01449916,0.21022561,-2.00000075,2.00000075,-2.00000075,-1.78977514,1.00000000,0.00000000,0.00000000,0.00385404,0
353.000,0.11843752,0.01449916,0.21022576,-2.00000092,2.00000092,-2.00000092,-1.78977515,1.00000000,0.00000000,0.00000000,0.36415360,0
354.000,0.13293669,0.01449917,0.21022594,-2.00000110,2.00000110,-2.00000110,-1.78977517,1.00000000,0.00000000,0.00000000,0.11886468,0
355.000,0.14743586,0.01449918,0.21022612,-2.00000130,2.00000130,-2.00000130,-1.78977518,1.00000000,0.00000000,0.00000000,0.35833944,0
356.000,0.16193504,0.01449918,0.21022632,-2.00000151,2.00000151,-2.00000151,-1.78977519,1.00000000,0.00000000,0.00000000,0.17521244,0
357.000,0.17643423,0.01449919,0.21022653,-2.00000173,2.00000173,-2.00000173,-1.78977520,1.00000000,0.00000000,0.00000000,0.82555417,0
358.000,0.19093342,0.01449920,0.21022675,-2.00000196,2.00000196,-2.00000196,-1.78977521,1.00000000,0.00000000,0.00000000,0.25579532,0
359.000,0.20543262,0.01449921,0.21022698,-2.00000220,2.00000220,-2.00000220,-1.78977522,1.00000000,0.00000000,0.00000000,0.28109026,0
360.000,0.21993183,0.01449921,0.21022722,-2.00000245,2.00000245,-2.00000245,-1.78977523,1.00000000,0.00000000,0.00000000,0.65549597,0
361.000,0.23443105,0.01449922,0.21022746,-2.00000270,2.00000270,-2.00000270,-1.78977524,1.00000000,0.00000000,0.00000000,0.50738248,0
362.000,0.24893028,0.01449923,0.21022772,-2.00000296,2.00000296,-2.00000296,-1.78977524,1.00000000,0.00000000,0.00000000,0.16683912,0
